"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","United States","Everett","98201"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","United States","Lakewood","90712"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","Canada","Metchosin","V9"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","United States","Downey","90241"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-15 00:00:00","539.9900","13.4998","United States","Newport Beach","92625"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-15 00:00:00","539.9900","13.4998","United States","Bellflower","90706"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-15 00:00:00","1120.4900","28.0123","United States","Burbank","91502"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","France","Paris","75002"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","France","Lieusaint","77127"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-02-15 00:00:00","742.3500","18.5588","Australia","Newcastle","2300"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-15 00:00:00","2384.0700","59.6018","Australia","Goulburn","2580"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","Germany","Frankfurt am Main","60082"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","France","Paris","75003"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","United Kingdom","London","EC1R 0DU"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-14 00:00:00","769.4900","19.2373","Germany","Hof","95010"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","Germany","M?nchen","80074"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2319.9900","57.9998","France","Paris","75017"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","United Kingdom","London","W1N 9FA"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","France","Saint Ouen","17490"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-14 00:00:00","769.4900","19.2373","United States","Milwaukie","97222"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","United States","Lebanon","97355"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","Canada","Port Hammond","V6B 3P7"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2319.9900","57.9998","United States","San Diego","92102"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","United States","Oakland","94611"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-02-14 00:00:00","742.3500","18.5588","United Kingdom","Berkshire","RG11 5TP"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-02-14 00:00:00","1214.8500","30.3713","Germany","Braunschweig","38001"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-14 00:00:00","2384.0700","59.6018","Germany","Berlin","14197"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-14 00:00:00","539.9900","13.4998","Australia","Brisbane","4000"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-14 00:00:00","539.9900","13.4998","Australia","Wollongong","2500"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-14 00:00:00","1120.4900","28.0123","Australia","Townsville","4810"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-14 00:00:00","2294.9900","57.3748","Australia","Goulburn","2580"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-14 00:00:00","2319.9900","57.9998","Australia","Wollongong","2500"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-14 00:00:00","539.9900","13.4998","United States","Colma","94014"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-14 00:00:00","539.9900","13.4998","United States","Bellingham","98225"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-14 00:00:00","1120.4900","28.0123","United States","Burbank","91502"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-14 00:00:00","1120.4900","28.0123","United States","Concord","94519"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","United States","Bremerton","98312"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","United States","Coronado","92118"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-14 00:00:00","1700.9900","42.5248","United States","Mill Valley","94941"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-14 00:00:00","1120.4900","28.0123","United Kingdom","Stoke-on-Trent","AS23"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-14 00:00:00","539.9900","13.4998","Germany","Neunkirchen","66578"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-02-14 00:00:00","742.3500","18.5588","Australia","Newcastle","2300"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-02-14 00:00:00","2384.0700","59.6018","Australia","North Ryde","2113"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-13 00:00:00","1700.9900","42.5248","United Kingdom","Woolston","WA1 4SY"
"Mountain-500 Silver, 42","Mountain Bikes","Bikes","2015-02-13 00:00:00","564.9900","14.1248","France","Colomiers","31770"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-13 00:00:00","1700.9900","42.5248","Germany","Poing","66041"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-13 00:00:00","1700.9900","42.5248","France","Paris","75019"
"Road-250 Black, 52","Road Bikes","Bikes","2015-02-13 00:00:00","2443.3500","61.0838","France","Paris","75002"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-02-13 00:00:00","769.4900","19.2373","United Kingdom","Newcastle upon Tyne","NT20"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-13 00:00:00","2294.9900","57.3748","United Kingdom","Runcorn","TY31"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-13 00:00:00","2294.9900","57.3748","United Kingdom","Peterborough","PB12"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-13 00:00:00","2319.9900","57.9998","Germany","M?nchen","80074"
"Road-250 Black, 58","Road Bikes","Bikes","2015-02-13 00:00:00","2443.3500","61.0838","United States","Downey","90241"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-02-13 00:00:00","564.9900","14.1248","United States","Concord","94519"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-13 00:00:00","2294.9900","57.3748","United States","Tacoma","98403"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-02-13 00:00:00","742.3500","18.5588","France","Courbevoie","92400"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-13 00:00:00","1120.4900","28.0123","Australia","Seaford","3198"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-02-13 00:00:00","539.9900","13.4998","Australia","Brisbane","4000"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-13 00:00:00","2319.9900","57.9998","Australia","South Melbourne","3205"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-13 00:00:00","2319.9900","57.9998","Australia","Hobart","7001"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-13 00:00:00","2319.9900","57.9998","Australia","Hervey Bay","4655"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-02-13 00:00:00","742.3500","18.5588","United States","Lakewood","90712"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-13 00:00:00","2384.0700","59.6018","United States","Woodburn","97071"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-13 00:00:00","2384.0700","59.6018","United States","Walla Walla","99362"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-13 00:00:00","539.9900","13.4998","United States","Beverly Hills","90210"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-02-13 00:00:00","1120.4900","28.0123","United States","Lemon Grove","91945"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-13 00:00:00","539.9900","13.4998","United Kingdom","Warrington","WA1"
"Road-250 Black, 52","Road Bikes","Bikes","2015-02-12 00:00:00","2443.3500","61.0838","Australia","Brisbane","4000"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-12 00:00:00","2443.3500","61.0838","France","Chatou","78400"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-12 00:00:00","769.4900","19.2373","United States","Downey","90241"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-12 00:00:00","2294.9900","57.3748","Canada","Port Hammond","V6B 3P7"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-12 00:00:00","2319.9900","57.9998","United States","Santa Monica","90401"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-12 00:00:00","2294.9900","57.3748","United States","Torrance","90505"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-12 00:00:00","1700.9900","42.5248","Australia","Caloundra","4551"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","Australia","South Melbourne","3205"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-12 00:00:00","2443.3500","61.0838","Australia","South Melbourne","3205"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-12 00:00:00","2319.9900","57.9998","Australia","Melbourne","3000"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-12 00:00:00","2384.0700","59.6018","United States","West Covina","91791"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","United States","Long Beach","90802"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","United States","Chula Vista","91910"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","United States","Lynnwood","98036"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","France","Paris La Defense","92081"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","United Kingdom","Oxford","OX14 4SE"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-12 00:00:00","2384.0700","59.6018","United Kingdom","Woolston","WA1 4SY"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-02-12 00:00:00","742.3500","18.5588","Australia","Cranbourne","3977"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-02-12 00:00:00","742.3500","18.5588","Australia","Gold Coast","4217"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-02-12 00:00:00","1214.8500","30.3713","Australia","Melton","3337"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-12 00:00:00","539.9900","13.4998","Australia","Hobart","7001"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","Germany","Bottrop","46236"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-11 00:00:00","1700.9900","42.5248","United Kingdom","West Sussex","RH15 9UD"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-02-11 00:00:00","769.4900","19.2373","United Kingdom","Warrington","WA3 7BH"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-11 00:00:00","2319.9900","57.9998","France","Verrieres Le Buisson","91370"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-11 00:00:00","2294.9900","57.3748","United Kingdom","Milton Keynes","MK8 8ZD"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-11 00:00:00","2319.9900","57.9998","United Kingdom","Milton Keynes","MK8 8DF"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-11 00:00:00","769.4900","19.2373","United States","Portland","97205"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-02-11 00:00:00","564.9900","14.1248","United States","Torrance","90505"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-11 00:00:00","2319.9900","57.9998","Canada","Oak Bay","V8P"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-11 00:00:00","2294.9900","57.3748","United States","Burien","98168"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-02-11 00:00:00","1214.8500","30.3713","United Kingdom","Berks","SL4 1RH"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","Australia","Matraville","2036"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","Australia","Hervey Bay","4655"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-11 00:00:00","2443.3500","61.0838","Australia","Brisbane","4000"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-11 00:00:00","2319.9900","57.9998","Australia","Gold Coast","4217"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-11 00:00:00","2384.0700","59.6018","United States","West Covina","91791"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-11 00:00:00","2384.0700","59.6018","United States","Beverly Hills","90210"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","Canada","Victoria","V8V"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","United States","W. Linn","97068"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-11 00:00:00","1700.9900","42.5248","United States","Lynnwood","98036"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-11 00:00:00","1120.4900","28.0123","France","Paris","75010"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-11 00:00:00","539.9900","13.4998","France","Chatou","78400"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-02-11 00:00:00","742.3500","18.5588","Australia","Darlinghurst","2010"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-02-11 00:00:00","769.4900","19.2373","Australia","Lavender Bay","2060"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-11 00:00:00","2384.0700","59.6018","Australia","Hervey Bay","4655"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-10 00:00:00","2319.9900","57.9998","Germany","Neunkirchen","66578"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","France","Tremblay-en-France","93290"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-10 00:00:00","1700.9900","42.5248","United Kingdom","Bury","PE17"
"Mountain-500 Black, 40","Mountain Bikes","Bikes","2015-02-10 00:00:00","539.9900","13.4998","United States","Milwaukie","97222"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","United States","Olympia","98501"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","United States","Mill Valley","94941"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-10 00:00:00","2319.9900","57.9998","Canada","Oak Bay","V8P"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","Canada","Westminster","V3L 1E7"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-10 00:00:00","2319.9900","57.9998","United States","Woodburn","97071"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","United States","Chula Vista","91910"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-10 00:00:00","2319.9900","57.9998","United States","Bellingham","98225"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-10 00:00:00","2319.9900","57.9998","Canada","Oak Bay","V8P"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-02-10 00:00:00","1214.8500","30.3713","France","Paris","75005"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-10 00:00:00","1700.9900","42.5248","Australia","Melbourne","3000"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-10 00:00:00","539.9900","13.4998","Australia","Warrnambool","3280"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-10 00:00:00","539.9900","13.4998","Australia","Goulburn","2580"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-10 00:00:00","2443.3500","61.0838","Australia","South Melbourne","3205"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-10 00:00:00","2294.9900","57.3748","Australia","Hawthorne","4171"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-02-10 00:00:00","1214.8500","30.3713","United States","Oregon City","97045"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-10 00:00:00","2384.0700","59.6018","United States","Burien","98168"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-10 00:00:00","539.9900","13.4998","United States","Burien","98168"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-10 00:00:00","1120.4900","28.0123","United States","Tacoma","98403"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-10 00:00:00","1700.9900","42.5248","United States","San Carlos","94070"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-10 00:00:00","539.9900","13.4998","Germany","Darmstadt","64283"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-10 00:00:00","2384.0700","59.6018","Australia","East Brisbane","4169"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-02-10 00:00:00","742.3500","18.5588","Australia","Geelong","3220"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-02-10 00:00:00","769.4900","19.2373","Australia","North Sydney","2055"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-09 00:00:00","2319.9900","57.9998","France","Paris","75008"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-09 00:00:00","2319.9900","57.9998","United Kingdom","Stoke-on-Trent","AS23"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-09 00:00:00","1700.9900","42.5248","Germany","M?hlheim","63151"
"Road-250 Black, 52","Road Bikes","Bikes","2015-02-09 00:00:00","2443.3500","61.0838","France","Paris","75010"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-02-09 00:00:00","769.4900","19.2373","Germany","Kassel","34117"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-09 00:00:00","2294.9900","57.3748","United Kingdom","Wokingham","RG41 1QW"
"Mountain-500 Black, 40","Mountain Bikes","Bikes","2015-02-09 00:00:00","539.9900","13.4998","United States","Bremerton","98312"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-09 00:00:00","2319.9900","57.9998","United States","Burlingame","94010"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-09 00:00:00","2384.0700","59.6018","United Kingdom","Warrington","WA1"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-09 00:00:00","1700.9900","42.5248","Australia","Townsville","4810"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-09 00:00:00","539.9900","13.4998","Australia","Brisbane","4000"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-09 00:00:00","539.9900","13.4998","Australia","Cloverdale","6105"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-02-09 00:00:00","1120.4900","28.0123","Australia","Townsville","4810"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-09 00:00:00","2443.3500","61.0838","Australia","Lavender Bay","2060"
"Road-250 Red, 58","Road Bikes","Bikes","2015-02-09 00:00:00","2443.3500","61.0838","Australia","Silverwater","2264"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-09 00:00:00","2443.3500","61.0838","Australia","Warrnambool","3280"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-02-09 00:00:00","742.3500","18.5588","United States","Bremerton","98312"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-09 00:00:00","539.9900","13.4998","Canada","Oak Bay","V8P"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-09 00:00:00","1700.9900","42.5248","United States","Portland","97205"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-09 00:00:00","1120.4900","28.0123","Germany","Frankfurt","91480"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-09 00:00:00","1120.4900","28.0123","United Kingdom","Oxford","OX1"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-09 00:00:00","539.9900","13.4998","Germany","Hamburg","20354"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-02-09 00:00:00","742.3500","18.5588","Australia","Lane Cove","1597"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-09 00:00:00","2384.0700","59.6018","Australia","Melton","3337"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-09 00:00:00","2384.0700","59.6018","Australia","Lavender Bay","2060"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-08 00:00:00","769.4900","19.2373","Germany","Bottrop","46236"
"Road-250 Black, 52","Road Bikes","Bikes","2015-02-08 00:00:00","2443.3500","61.0838","Australia","Rhodes","2138"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-02-08 00:00:00","564.9900","14.1248","France","Tremblay-en-France","93290"
"Road-250 Red, 58","Road Bikes","Bikes","2015-02-08 00:00:00","2443.3500","61.0838","United Kingdom","Runcorn","TY31"
"Road-250 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","2443.3500","61.0838","France","Lieusaint","77127"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-08 00:00:00","769.4900","19.2373","United Kingdom","Oxford","OX1"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-02-08 00:00:00","769.4900","19.2373","Germany","Frankfurt","91480"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-08 00:00:00","2319.9900","57.9998","Germany","Berlin","12171"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-08 00:00:00","2294.9900","57.3748","United States","San Gabriel","91776"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-08 00:00:00","2319.9900","57.9998","United States","Spring Valley","91977"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-08 00:00:00","2294.9900","57.3748","Canada","Cliffside","V8Y 1L1"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","United Kingdom","Liverpool","L4 4HB"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","United Kingdom","Warrington","WA1"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","Australia","North Ryde","2113"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","Australia","Cranbourne","3977"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-08 00:00:00","1120.4900","28.0123","Australia","North Ryde","2113"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-08 00:00:00","2443.3500","61.0838","Australia","Wollongong","2500"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-08 00:00:00","2294.9900","57.3748","Australia","Hervey Bay","4655"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-08 00:00:00","2319.9900","57.9998","Australia","South Melbourne","3205"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-02-08 00:00:00","742.3500","18.5588","United States","Issaquah","98027"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","United States","Woodland Hills","91364"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","United States","Santa Monica","90401"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","United States","National City","91950"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","United States","Berkeley","94704"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","United States","Burlingame","94010"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","United States","Spring Valley","91977"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-02-08 00:00:00","1120.4900","28.0123","United States","Beverly Hills","90210"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-08 00:00:00","1700.9900","42.5248","United States","Los Angeles","90012"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-08 00:00:00","1700.9900","42.5248","United States","Downey","90241"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-08 00:00:00","1700.9900","42.5248","United States","Berkeley","94704"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-08 00:00:00","1700.9900","42.5248","United States","San Diego","92102"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-08 00:00:00","1120.4900","28.0123","Germany","Grevenbroich","41485"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","France","Boulogne-sur-Mer","62200"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","France","Saint Germain en Laye","78100"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","Australia","Geelong","3220"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","Australia","Lavender Bay","2060"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","Australia","Cloverdale","6105"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-08 00:00:00","2384.0700","59.6018","Australia","Hervey Bay","4655"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","Australia","Geelong","3220"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-08 00:00:00","539.9900","13.4998","Australia","Bendigo","3550"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-07 00:00:00","2443.3500","61.0838","United Kingdom","Basingstoke Hants","RG24 8PL"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","United Kingdom","Berkshire","RG11 5TP"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","France","Les Ulis","91940"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","United Kingdom","London","SE1 8HL"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","Germany","Frankfurt","60323"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-02-07 00:00:00","769.4900","19.2373","United Kingdom","West Sussex","RH15 9UD"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","United Kingdom","Warrington","WA1"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","Germany","Hof","95010"
