"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-17 00:00:00","2384.0700","59.6018","France","Tremblay-en-France","93290"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-03-17 00:00:00","742.3500","18.5588","Australia","Caloundra","4551"
"Touring-3000 Yellow, 54","Touring Bikes","Bikes","2015-03-17 00:00:00","742.3500","18.5588","Australia","Melton","3337"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-03-17 00:00:00","742.3500","18.5588","Australia","St. Leonards","2065"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-17 00:00:00","2384.0700","59.6018","Australia","Seaford","3198"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-16 00:00:00","2319.9900","57.9998","France","Bobigny","93000"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-16 00:00:00","769.4900","19.2373","France","Roubaix","59100"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-16 00:00:00","769.4900","19.2373","United States","Coronado","92118"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-16 00:00:00","769.4900","19.2373","United States","Torrance","90505"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-16 00:00:00","2294.9900","57.3748","United States","W. Linn","97068"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-16 00:00:00","2294.9900","57.3748","United States","Port Orchard","98366"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-03-16 00:00:00","742.3500","18.5588","United Kingdom","Milton Keynes","MK8 8ZD"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-16 00:00:00","1700.9900","42.5248","Australia","Coffs Harbour","2450"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-16 00:00:00","1120.4900","28.0123","Australia","Gold Coast","4217"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-16 00:00:00","1120.4900","28.0123","Australia","Findon","5023"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-16 00:00:00","1120.4900","28.0123","Australia","Seaford","3198"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","Australia","Hobart","7001"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-16 00:00:00","2443.3500","61.0838","Australia","Silverwater","2264"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-03-16 00:00:00","742.3500","18.5588","United States","Coronado","92118"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","United States","W. Linn","97068"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","United States","Beaverton","97005"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","United States","Redwood City","94063"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","United States","West Covina","91791"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-03-16 00:00:00","1120.4900","28.0123","Canada","Sooke","V0"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-16 00:00:00","1120.4900","28.0123","United States","Corvallis","97330"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-16 00:00:00","1700.9900","42.5248","United States","Lynnwood","98036"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","United Kingdom","Leeds","LE18"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-16 00:00:00","539.9900","13.4998","Germany","Hamburg","20354"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-15 00:00:00","2294.9900","57.3748","Germany","Saarlouis","66740"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-03-15 00:00:00","539.9900","13.4998","United States","Long Beach","90802"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-03-15 00:00:00","564.9900","14.1248","United States","Mill Valley","94941"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-15 00:00:00","769.4900","19.2373","United States","Lemon Grove","91945"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-15 00:00:00","2294.9900","57.3748","United States","Lemon Grove","91945"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-15 00:00:00","1214.8500","30.3713","United Kingdom","Esher-Molesey","EM15"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-03-15 00:00:00","1214.8500","30.3713","United Kingdom","London","W1V 5RN"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-15 00:00:00","2384.0700","59.6018","United Kingdom","London","E17 6JF"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-15 00:00:00","1700.9900","42.5248","Australia","North Ryde","2113"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-15 00:00:00","1700.9900","42.5248","Australia","Warrnambool","3280"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-15 00:00:00","1120.4900","28.0123","Australia","Geelong","3220"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-15 00:00:00","2319.9900","57.9998","Australia","Geelong","3220"
"Road-250 Black, 58","Road Bikes","Bikes","2015-03-15 00:00:00","2443.3500","61.0838","Australia","Melbourne","3000"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-15 00:00:00","2384.0700","59.6018","United States","Burbank","91502"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-15 00:00:00","1700.9900","42.5248","Canada","Langley","V3A 4R2"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-15 00:00:00","1700.9900","42.5248","United States","Lincoln Acres","91950"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-15 00:00:00","539.9900","13.4998","United Kingdom","Esher-Molesey","EM15"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-15 00:00:00","539.9900","13.4998","Germany","M?nchen","80074"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-15 00:00:00","539.9900","13.4998","United Kingdom","London","EC1R 0DU"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-03-15 00:00:00","742.3500","18.5588","Australia","Cranbourne","3977"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-03-15 00:00:00","1214.8500","30.3713","Australia","Malabar","2036"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-15 00:00:00","2384.0700","59.6018","Australia","Lavender Bay","2060"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-15 00:00:00","2384.0700","59.6018","Australia","Sydney","1002"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-14 00:00:00","2319.9900","57.9998","Germany","Frankfurt","60323"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-14 00:00:00","2294.9900","57.3748","Germany","Leipzig","04139"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-14 00:00:00","769.4900","19.2373","Germany","M?nchen","80074"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-03-14 00:00:00","564.9900","14.1248","United States","San Carlos","94070"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-14 00:00:00","2294.9900","57.3748","United States","San Carlos","94070"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-14 00:00:00","2294.9900","57.3748","Canada","N. Vancouver","V7L 4J4"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-14 00:00:00","2294.9900","57.3748","United States","Bremerton","98312"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-14 00:00:00","2319.9900","57.9998","United States","Grossmont","91941"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-14 00:00:00","2294.9900","57.3748","United States","Milwaukie","97222"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-14 00:00:00","1700.9900","42.5248","Australia","Sunbury","3429"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-14 00:00:00","1700.9900","42.5248","Australia","Port Macquarie","2444"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-14 00:00:00","539.9900","13.4998","Australia","Sunbury","3429"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-03-14 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-03-14 00:00:00","742.3500","18.5588","United States","Torrance","90505"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-14 00:00:00","2384.0700","59.6018","United States","Burlingame","94010"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-14 00:00:00","2384.0700","59.6018","United States","Redmond","98052"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-14 00:00:00","1120.4900","28.0123","United States","Redmond","98052"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-14 00:00:00","1700.9900","42.5248","United States","Concord","94519"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-14 00:00:00","1120.4900","28.0123","France","Orly","94310"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-14 00:00:00","1120.4900","28.0123","Germany","Frankfurt","60323"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-14 00:00:00","1700.9900","42.5248","United States","El Cajon","92020"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-14 00:00:00","539.9900","13.4998","France","Verrieres Le Buisson","91370"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-14 00:00:00","539.9900","13.4998","United Kingdom","London","SW8 1XD"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-03-14 00:00:00","1214.8500","30.3713","Australia","Bendigo","3550"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-03-14 00:00:00","1214.8500","30.3713","Australia","Townsville","4810"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-13 00:00:00","1700.9900","42.5248","Germany","Duesseldorf","40605"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-13 00:00:00","2319.9900","57.9998","United Kingdom","Woolston","WA1 4SY"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-13 00:00:00","2294.9900","57.3748","United Kingdom","London","W1N 9FA"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-13 00:00:00","2294.9900","57.3748","Germany","Berlin","13441"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-13 00:00:00","2294.9900","57.3748","France","Cergy","95000"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-13 00:00:00","769.4900","19.2373","Germany","Berlin","14197"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-13 00:00:00","769.4900","19.2373","United Kingdom","York","Y03 4TN"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-03-13 00:00:00","539.9900","13.4998","United States","National City","91950"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-13 00:00:00","2294.9900","57.3748","United States","Burbank","91502"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-13 00:00:00","2319.9900","57.9998","United States","Santa Cruz","95062"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-13 00:00:00","2319.9900","57.9998","United States","Bellflower","90706"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-03-13 00:00:00","742.3500","18.5588","Germany","Ingolstadt","85049"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-13 00:00:00","1120.4900","28.0123","Australia","Sunbury","3429"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-13 00:00:00","539.9900","13.4998","Australia","Milsons Point","2061"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-13 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-13 00:00:00","2294.9900","57.3748","Australia","Brisbane","4000"
"Road-250 Black, 52","Road Bikes","Bikes","2015-03-13 00:00:00","2443.3500","61.0838","Australia","Sydney","1002"
"Road-250 Red, 58","Road Bikes","Bikes","2015-03-13 00:00:00","2443.3500","61.0838","Australia","Warrnambool","3280"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-13 00:00:00","2319.9900","57.9998","Australia","Cranbourne","3977"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","Canada","Westminster","V3L 1H4"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","United States","Chula Vista","91910"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-13 00:00:00","1214.8500","30.3713","United States","Colma","94014"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","United States","Corvallis","97330"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-13 00:00:00","539.9900","13.4998","United States","Lemon Grove","91945"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-13 00:00:00","1120.4900","28.0123","United States","Bellflower","90706"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-13 00:00:00","1120.4900","28.0123","United States","San Carlos","94070"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-13 00:00:00","1120.4900","28.0123","United States","Beaverton","97005"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-13 00:00:00","1120.4900","28.0123","France","Orly","94310"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","United Kingdom","Milton Keynes","MK8 8ZD"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","Germany","Ingolstadt","85049"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","United Kingdom","Warrington","WA3 7BH"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-13 00:00:00","2384.0700","59.6018","United Kingdom","Maidenhead","SL67RJ"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","769.4900","19.2373","Australia","Bendigo","3550"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-12 00:00:00","1700.9900","42.5248","Germany","M?nchen","80074"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-12 00:00:00","1700.9900","42.5248","United Kingdom","Newcastle upon Tyne","NT20"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","France","S?vres","92310"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","Germany","Solingen","42651"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","France","Paris","75007"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","Germany","Paderborn","33098"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","Germany","Frankfurt","60323"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","United Kingdom","London","W1N 9FA"
"Road-250 Black, 44","Road Bikes","Bikes","2015-03-12 00:00:00","2443.3500","61.0838","Germany","Essen","45001"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","United States","San Francisco","94109"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","Canada","Sooke","V0"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","United States","Burbank","91502"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","United States","Santa Cruz","95062"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","United States","Fremont","94536"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","United States","Sedro Woolley","98284"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","United States","Redmond","98052"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-03-12 00:00:00","742.3500","18.5588","France","Boulogne-Billancourt","92100"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","Germany","Solingen","42651"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-12 00:00:00","1700.9900","42.5248","Australia","Coffs Harbour","2450"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-12 00:00:00","1120.4900","28.0123","Australia","Sunbury","3429"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","Australia","Hawthorne","4171"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","Australia","Silverwater","2264"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-12 00:00:00","2319.9900","57.9998","Australia","Caloundra","4551"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-12 00:00:00","2294.9900","57.3748","Australia","Wollongong","2500"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-03-12 00:00:00","742.3500","18.5588","United States","Yakima","98901"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","United States","Long Beach","90802"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","United States","Imperial Beach","91932"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-12 00:00:00","1214.8500","30.3713","United States","National City","91950"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-12 00:00:00","1120.4900","28.0123","United States","Renton","98055"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-12 00:00:00","1120.4900","28.0123","United States","Lincoln Acres","91950"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-12 00:00:00","1700.9900","42.5248","United States","Oakland","94611"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-12 00:00:00","1120.4900","28.0123","Germany","Eilenburg","04838"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-12 00:00:00","1700.9900","42.5248","United States","Renton","98055"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-12 00:00:00","539.9900","13.4998","Germany","M?nchen","80074"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","United Kingdom","London","E17 6JF"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","France","S?vres","92310"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-03-12 00:00:00","742.3500","18.5588","Australia","Coffs Harbour","2450"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-12 00:00:00","2384.0700","59.6018","Australia","Lane Cove","1597"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","Germany","Hamburg","20354"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","United Kingdom","Peterborough","PB12"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","France","Roissy en Brie","77680"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","France","Saint Germain en Laye","78100"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-11 00:00:00","2294.9900","57.3748","Germany","Kiel","24044"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","France","Paris","75002"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-11 00:00:00","769.4900","19.2373","Germany","Saarlouis","66740"
"Mountain-500 Black, 40","Mountain Bikes","Bikes","2015-03-11 00:00:00","539.9900","13.4998","United States","Long Beach","90802"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-11 00:00:00","769.4900","19.2373","Canada","Cliffside","V8Y 1L1"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-03-11 00:00:00","769.4900","19.2373","United States","San Gabriel","91776"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-11 00:00:00","2294.9900","57.3748","United States","Bellingham","98225"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-11 00:00:00","2319.9900","57.9998","United States","Spring Valley","91977"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-11 00:00:00","2294.9900","57.3748","United States","Torrance","90505"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-11 00:00:00","2294.9900","57.3748","United States","Burbank","91502"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-11 00:00:00","2294.9900","57.3748","United States","Chula Vista","91910"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-11 00:00:00","2384.0700","59.6018","Germany","Erlangen","91054"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-11 00:00:00","2384.0700","59.6018","France","Roissy en Brie","77680"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-11 00:00:00","1700.9900","42.5248","Australia","Hawthorne","4171"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-11 00:00:00","539.9900","13.4998","Australia","Caloundra","4551"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-11 00:00:00","539.9900","13.4998","Australia","East Brisbane","4169"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-11 00:00:00","2384.0700","59.6018","United States","Chula Vista","91910"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-11 00:00:00","539.9900","13.4998","United States","Santa Cruz","95062"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-11 00:00:00","539.9900","13.4998","Germany","Darmstadt","64283"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-11 00:00:00","2384.0700","59.6018","Germany","Hamburg","20354"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-03-11 00:00:00","742.3500","18.5588","Australia","Port Macquarie","2444"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-03-11 00:00:00","742.3500","18.5588","Australia","Lane Cove","1597"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-10 00:00:00","1700.9900","42.5248","France","Paris","75012"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-10 00:00:00","2294.9900","57.3748","France","Paris","75010"
"Road-250 Red, 58","Road Bikes","Bikes","2015-03-10 00:00:00","2443.3500","61.0838","United Kingdom","Reading","RG7 5H7"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-03-10 00:00:00","539.9900","13.4998","Germany","Stuttgart","70511"
"Road-250 Black, 44","Road Bikes","Bikes","2015-03-10 00:00:00","2443.3500","61.0838","United States","Lakewood","90712"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-03-10 00:00:00","539.9900","13.4998","United States","Bellingham","98225"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-10 00:00:00","769.4900","19.2373","Canada","Shawnee","V8Z 4N5"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-10 00:00:00","2294.9900","57.3748","United States","Puyallup","98371"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-10 00:00:00","2294.9900","57.3748","United States","Burlingame","94010"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-03-10 00:00:00","742.3500","18.5588","United Kingdom","Newcastle upon Tyne","NT20"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-10 00:00:00","2384.0700","59.6018","United Kingdom","London","W1V 5RN"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-10 00:00:00","2384.0700","59.6018","United Kingdom","Runcorn","TY31"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-10 00:00:00","1700.9900","42.5248","Australia","St. Leonards","2065"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-03-10 00:00:00","1120.4900","28.0123","Australia","Darlinghurst","2010"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-03-10 00:00:00","1120.4900","28.0123","Australia","Springwood","2777"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-10 00:00:00","1120.4900","28.0123","Australia","Warrnambool","3280"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-10 00:00:00","2294.9900","57.3748","Australia","East Brisbane","4169"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-10 00:00:00","2443.3500","61.0838","Australia","North Ryde","2113"
"Road-250 Black, 58","Road Bikes","Bikes","2015-03-10 00:00:00","2443.3500","61.0838","Australia","Hawthorne","4171"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-10 00:00:00","2384.0700","59.6018","United States","Concord","94519"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-03-10 00:00:00","1214.8500","30.3713","United States","National City","91950"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-10 00:00:00","1700.9900","42.5248","United States","Port Orchard","98366"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-10 00:00:00","1700.9900","42.5248","United States","Walla Walla","99362"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-10 00:00:00","1120.4900","28.0123","United Kingdom","W. York","BD1 4SJ"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-10 00:00:00","1700.9900","42.5248","United States","Port Orchard","98366"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-03-10 00:00:00","742.3500","18.5588","Australia","South Melbourne","3205"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-09 00:00:00","769.4900","19.2373","Australia","St. Leonards","2065"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","France","Metz","57000"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","United Kingdom","London","SW8 1XD"
"Road-250 Red, 58","Road Bikes","Bikes","2015-03-09 00:00:00","2443.3500","61.0838","France","Pantin","93500"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-09 00:00:00","769.4900","19.2373","Germany","Ingolstadt","85049"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-03-09 00:00:00","769.4900","19.2373","United States","Lebanon","97355"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","United States","Lemon Grove","91945"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","United States","Salem","97301"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","United States","Port Orchard","98366"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-03-09 00:00:00","742.3500","18.5588","France","Drancy","93700"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","Australia","Bendigo","3550"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","Australia","Gold Coast","4217"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","Australia","Lane Cove","1597"
