"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-20 00:00:00","1700.9900","42.5248","Canada","Langford","V9"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-20 00:00:00","1700.9900","42.5248","United States","Burbank","91502"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","2384.0700","59.6018","United Kingdom","Esher-Molesey","EM15"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","Australia","Melbourne","3000"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","Australia","Melbourne","3000"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","Australia","Sydney","1002"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","France","Roubaix","59100"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-19 00:00:00","769.4900","19.2373","United Kingdom","London","C2H 7AU"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","France","Cergy","95000"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","France","Colombes","92700"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","France","Drancy","93700"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","2319.9900","57.9998","United Kingdom","Runcorn","TY31"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","United Kingdom","W. York","BD1 4SJ"
"Road-250 Black, 52","Road Bikes","Bikes","2015-06-19 00:00:00","2443.3500","61.0838","United States","San Gabriel","91776"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","2319.9900","57.9998","United States","Colma","94014"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-19 00:00:00","2319.9900","57.9998","United States","Spring Valley","91977"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-19 00:00:00","2294.9900","57.3748","United States","Marysville","98270"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-06-19 00:00:00","769.4900","19.2373","United States","Imperial Beach","91932"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-19 00:00:00","769.4900","19.2373","United States","Chula Vista","91910"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-19 00:00:00","2319.9900","57.9998","United States","Beaverton","97005"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","United Kingdom","Leeds","LE18"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-19 00:00:00","1700.9900","42.5248","Australia","Hervey Bay","4655"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","Australia","Darlinghurst","2010"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","Australia","Newcastle","2300"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-19 00:00:00","769.4900","19.2373","Australia","St. Leonards","2065"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-06-19 00:00:00","1214.8500","30.3713","United States","Bremerton","98312"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-06-19 00:00:00","742.3500","18.5588","United States","Port Orchard","98366"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","1214.8500","30.3713","United States","Woodland Hills","91364"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","1214.8500","30.3713","United States","Santa Monica","90401"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","United States","Woodburn","97071"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","United States","National City","91950"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","United States","Colma","94014"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-19 00:00:00","1700.9900","42.5248","United States","Concord","94519"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-19 00:00:00","1700.9900","42.5248","United Kingdom","Bracknell","RG12 8TB"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-19 00:00:00","1700.9900","42.5248","France","Paris","75009"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","United Kingdom","Cheltenham","GL50"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","United Kingdom","London","W10 6BL"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-19 00:00:00","1120.4900","28.0123","France","Versailles","78000"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","Germany","Grevenbroich","41485"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","United Kingdom","Liverpool","L4 4HB"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","Germany","Poing","66041"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-19 00:00:00","539.9900","13.4998","Germany","Neunkirchen","66578"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","United Kingdom","London","W1N 9FA"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","United Kingdom","Maidenhead","SL67RJ"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-06-19 00:00:00","742.3500","18.5588","Australia","Bendigo","3550"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","Australia","Sydney","1002"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-06-19 00:00:00","1214.8500","30.3713","Australia","Cranbourne","3977"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-19 00:00:00","2384.0700","59.6018","Australia","Cloverdale","6105"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","Australia","Sydney","1002"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-18 00:00:00","2319.9900","57.9998","France","Courbevoie","92400"
"Road-250 Red, 58","Road Bikes","Bikes","2015-06-18 00:00:00","2443.3500","61.0838","Germany","Berlin","10210"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","769.4900","19.2373","Germany","Erlangen","91054"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-18 00:00:00","2319.9900","57.9998","France","Saint Germain en Laye","78100"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-06-18 00:00:00","564.9900","14.1248","United Kingdom","Cambridge","CB4 4BZ"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-06-18 00:00:00","539.9900","13.4998","United States","Burlingame","94010"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-18 00:00:00","2294.9900","57.3748","United States","Burbank","91502"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-18 00:00:00","2319.9900","57.9998","Canada","Burnaby","V3J 6Z3"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-18 00:00:00","2319.9900","57.9998","United States","Downey","90241"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","769.4900","19.2373","Canada","Sooke","V0"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","769.4900","19.2373","United States","Coronado","92118"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-18 00:00:00","769.4900","19.2373","United States","Marysville","98270"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-18 00:00:00","2294.9900","57.3748","United States","Issaquah","98027"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","2294.9900","57.3748","United States","Novato","94947"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","2294.9900","57.3748","United States","Renton","98055"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-06-18 00:00:00","742.3500","18.5588","France","Paris","75003"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-18 00:00:00","2384.0700","59.6018","United Kingdom","Berkshire","RG11 5TP"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","Australia","Gold Coast","4217"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-18 00:00:00","1120.4900","28.0123","Australia","Melton","3337"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-06-18 00:00:00","539.9900","13.4998","Australia","Lavender Bay","2060"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-18 00:00:00","1214.8500","30.3713","United States","Lebanon","97355"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-18 00:00:00","2319.9900","57.9998","Australia","Warrnambool","3280"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-18 00:00:00","742.3500","18.5588","United States","Chula Vista","91910"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-18 00:00:00","2384.0700","59.6018","United States","Lake Oswego","97034"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-18 00:00:00","539.9900","13.4998","United States","Edmonds","98020"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-18 00:00:00","1120.4900","28.0123","Canada","Victoria","V8V"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-06-18 00:00:00","1120.4900","28.0123","United States","Downey","90241"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","United States","Lake Oswego","97034"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","United States","Novato","94947"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","United Kingdom","Kirkby","KB9"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-18 00:00:00","1700.9900","42.5248","France","Colombes","92700"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-18 00:00:00","1120.4900","28.0123","Germany","Saarlouis","66740"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-18 00:00:00","539.9900","13.4998","Germany","Offenbach","63009"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-18 00:00:00","742.3500","18.5588","Australia","North Sydney","2055"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-18 00:00:00","2384.0700","59.6018","Australia","Hawthorne","4171"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-18 00:00:00","539.9900","13.4998","Australia","Gold Coast","4217"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","Australia","Findon","5023"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-17 00:00:00","1700.9900","42.5248","Australia","Sydney","1002"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-17 00:00:00","1700.9900","42.5248","Australia","Melton","3337"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","769.4900","19.2373","United Kingdom","Reading","RG7 5H7"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-06-17 00:00:00","769.4900","19.2373","United Kingdom","Warrington","WA3 7BH"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United Kingdom","York","YO15"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United Kingdom","London","W1Y 3RA"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United Kingdom","Kirkby","KB9"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United Kingdom","London","W1X3SE"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","France","Orleans","45000"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","United Kingdom","Runcorn","TY31"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Germany","Berlin","10210"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-06-17 00:00:00","564.9900","14.1248","France","Roissy en Brie","77680"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United States","Beverly Hills","90210"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United States","Bellingham","98225"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United States","Daly City","94015"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-06-17 00:00:00","564.9900","14.1248","United States","Lakewood","90712"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-06-17 00:00:00","564.9900","14.1248","United States","Beverly Hills","90210"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United States","Milwaukie","97222"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-17 00:00:00","2319.9900","57.9998","United States","National City","91950"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-17 00:00:00","2294.9900","57.3748","Canada","Oak Bay","V8P"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-17 00:00:00","2294.9900","57.3748","United States","Marysville","98270"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-17 00:00:00","742.3500","18.5588","France","Bobigny","93000"
"Road-250 Black, 48","Road Bikes","Bikes","2015-06-17 00:00:00","2443.3500","61.0838","Australia","Matraville","2036"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Springwood","2777"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Rhodes","2138"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Warrnambool","3280"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-17 00:00:00","1214.8500","30.3713","United States","Daly City","94015"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-06-17 00:00:00","1214.8500","30.3713","United States","West Covina","91791"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","United States","Lake Oswego","97034"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","Canada","Metchosin","V9"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","United States","Tacoma","98403"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","United States","Olympia","98501"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","United States","Burien","98168"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Canada","Haney","V2W 1W2"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-17 00:00:00","1700.9900","42.5248","United States","Colma","94014"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-17 00:00:00","1700.9900","42.5248","United Kingdom","Peterborough","PB12"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-17 00:00:00","1120.4900","28.0123","United Kingdom","London","SW8 1XD"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-17 00:00:00","1120.4900","28.0123","Germany","Werne","59368"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","France","Pantin","93500"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-17 00:00:00","742.3500","18.5588","Australia","Bendigo","3550"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-17 00:00:00","2384.0700","59.6018","Australia","Wollongong","2500"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Bendigo","3550"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Springwood","2777"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-17 00:00:00","539.9900","13.4998","Australia","Hervey Bay","4655"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-16 00:00:00","1700.9900","42.5248","Australia","Brisbane","4000"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-16 00:00:00","2319.9900","57.9998","United Kingdom","Newcastle upon Tyne","NT20"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-16 00:00:00","2319.9900","57.9998","France","Paris","75019"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-06-16 00:00:00","769.4900","19.2373","France","Lille","59000"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-16 00:00:00","769.4900","19.2373","United Kingdom","West Sussex","RH15 9UD"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-16 00:00:00","2294.9900","57.3748","France","Paris","75006"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-16 00:00:00","2294.9900","57.3748","France","Roncq","59223"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-06-16 00:00:00","539.9900","13.4998","Germany","Ingolstadt","85049"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-16 00:00:00","2294.9900","57.3748","United States","Newport Beach","92625"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-16 00:00:00","2319.9900","57.9998","Canada","Westminster","V3L 1H4"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-06-16 00:00:00","1214.8500","30.3713","Germany","Berlin","12171"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-16 00:00:00","1214.8500","30.3713","France","Saint-Denis","93400"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-16 00:00:00","2294.9900","57.3748","Australia","Wollongong","2500"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-16 00:00:00","2319.9900","57.9998","Australia","Springwood","2777"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-16 00:00:00","2294.9900","57.3748","Australia","Bendigo","3550"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-16 00:00:00","2384.0700","59.6018","United States","Concord","94519"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-16 00:00:00","2384.0700","59.6018","United States","Tacoma","98403"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-06-16 00:00:00","742.3500","18.5588","United States","Newport Beach","92625"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-06-16 00:00:00","1214.8500","30.3713","Canada","Vancouver","V7L 4J4"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-06-16 00:00:00","1214.8500","30.3713","United States","West Covina","91791"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-16 00:00:00","2384.0700","59.6018","United States","Newport Beach","92625"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-16 00:00:00","2384.0700","59.6018","United States","Ballard","98107"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-16 00:00:00","539.9900","13.4998","United States","Milwaukie","97222"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-16 00:00:00","539.9900","13.4998","Canada","Oak Bay","V8P"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-16 00:00:00","1120.4900","28.0123","United States","Colma","94014"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-16 00:00:00","1700.9900","42.5248","United States","Colma","94014"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-16 00:00:00","1700.9900","42.5248","United States","Edmonds","98020"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-16 00:00:00","1700.9900","42.5248","United States","Beaverton","97005"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-16 00:00:00","1700.9900","42.5248","Germany","Erlangen","91054"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-16 00:00:00","1120.4900","28.0123","France","Lille","59000"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-16 00:00:00","1120.4900","28.0123","Germany","Bonn","53131"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-16 00:00:00","539.9900","13.4998","United Kingdom","London","W1Y 3RA"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-16 00:00:00","539.9900","13.4998","United Kingdom","Gateshead","GA10"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-16 00:00:00","2384.0700","59.6018","Germany","Kassel","34117"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-16 00:00:00","742.3500","18.5588","Australia","Townsville","4810"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-06-16 00:00:00","742.3500","18.5588","Australia","Brisbane","4000"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-06-15 00:00:00","564.9900","14.1248","Australia","Cloverdale","6105"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-15 00:00:00","1700.9900","42.5248","Australia","Wollongong","2500"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","Germany","M?nchen","80074"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-06-15 00:00:00","769.4900","19.2373","United Kingdom","London","EC1R 0DU"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-15 00:00:00","2319.9900","57.9998","Germany","Salzgitter","38231"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","Germany","Offenbach","63009"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-15 00:00:00","2319.9900","57.9998","United Kingdom","Esher-Molesey","EM15"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","France","Villeneuve-d'Ascq","59491"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","United Kingdom","London","SW19 3RU"
"Mountain-500 Black, 40","Mountain Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","Canada","Langford","V9"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","United States","Berkeley","94704"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-15 00:00:00","2319.9900","57.9998","United States","West Covina","91791"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","United States","Torrance","90505"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","United States","Berkeley","94704"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","Canada","Newton","V2M1N7"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-15 00:00:00","2294.9900","57.3748","United States","Santa Monica","90401"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-06-15 00:00:00","1214.8500","30.3713","France","Croix","59170"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-06-15 00:00:00","742.3500","18.5588","France","Saint Germain en Laye","78100"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","United Kingdom","York","Y024 1GF"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","France","Paris","75002"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-15 00:00:00","1700.9900","42.5248","Australia","Geelong","3220"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-15 00:00:00","1120.4900","28.0123","Australia","Melbourne","3000"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-15 00:00:00","1120.4900","28.0123","Australia","Sydney","1002"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-15 00:00:00","769.4900","19.2373","Australia","Cranbourne","3977"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","United States","Torrance","90505"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","United States","Seattle","98104"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","United States","Seattle","98104"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","United States","Bellflower","90706"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-15 00:00:00","1700.9900","42.5248","France","Villeneuve-d'Ascq","59491"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-15 00:00:00","1120.4900","28.0123","Germany","Berlin","12171"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-15 00:00:00","1120.4900","28.0123","France","Colombes","92700"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-15 00:00:00","1120.4900","28.0123","United Kingdom","Peterborough","PB12"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","Germany","Offenbach","63009"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","United Kingdom","London","W10 6BL"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","Germany","Eilenburg","04838"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","Germany","Ingolstadt","85049"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-15 00:00:00","2384.0700","59.6018","United Kingdom","Gateshead","GA10"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-06-15 00:00:00","742.3500","18.5588","Australia","Bendigo","3550"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-15 00:00:00","742.3500","18.5588","Australia","Warrnambool","3280"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-15 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-14 00:00:00","2294.9900","57.3748","Germany","Berlin","12311"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-14 00:00:00","1700.9900","42.5248","Australia","Milsons Point","2061"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-14 00:00:00","2319.9900","57.9998","Germany","Essen","45001"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-14 00:00:00","769.4900","19.2373","Germany","Hamburg","20354"
