"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","United States","Colma","94014"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-20 00:00:00","1120.4900","28.0123","United Kingdom","Woolston","WA1 4SY"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Germany","M?nster","48001"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Germany","M?nchen","80074"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","Germany","M?hlheim","63151"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","France","Chatou","78400"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","Australia","Springwood","2777"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Australia","Malabar","2036"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","France","Tremblay-en-France","93290"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","Australia","Hervey Bay","4655"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United Kingdom","Stoke-on-Trent","AS23"
"Road-250 Black, 58","Road Bikes","Bikes","2015-05-19 00:00:00","2443.3500","61.0838","Germany","Leipzig","04139"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-19 00:00:00","2294.9900","57.3748","France","Les Ulis","91940"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-19 00:00:00","2294.9900","57.3748","United Kingdom","Watford","WA3"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-19 00:00:00","2319.9900","57.9998","Germany","Kassel","34117"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-19 00:00:00","2294.9900","57.3748","United Kingdom","London","E17 6JF"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-05-19 00:00:00","564.9900","14.1248","United Kingdom","London","W1N 9FA"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United Kingdom","Esher-Molesey","EM15"
"Road-250 Black, 48","Road Bikes","Bikes","2015-05-19 00:00:00","2443.3500","61.0838","Canada","Oak Bay","V8P"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-19 00:00:00","2319.9900","57.9998","United States","Glendale","91203"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-05-19 00:00:00","769.4900","19.2373","United States","Colma","94014"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-19 00:00:00","2294.9900","57.3748","Canada","Royal Oak","V8X"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-19 00:00:00","2319.9900","57.9998","Canada","Shawnee","V8Z 4N5"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-19 00:00:00","2384.0700","59.6018","United Kingdom","Newcastle upon Tyne","NT20"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","Australia","Caloundra","4551"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","Australia","North Ryde","2113"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-19 00:00:00","1120.4900","28.0123","Australia","Coffs Harbour","2450"
"Road-250 Black, 44","Road Bikes","Bikes","2015-05-19 00:00:00","2443.3500","61.0838","Australia","Port Macquarie","2444"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-19 00:00:00","539.9900","13.4998","Australia","Townsville","4810"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-05-19 00:00:00","564.9900","14.1248","Australia","Townsville","4810"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-05-19 00:00:00","539.9900","13.4998","Australia","Milsons Point","2061"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-19 00:00:00","742.3500","18.5588","United States","Oakland","94611"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-19 00:00:00","2384.0700","59.6018","United States","Santa Cruz","95062"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-19 00:00:00","539.9900","13.4998","United States","Redwood City","94063"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","Canada","Westminster","V3L 1E7"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United States","Beverly Hills","90210"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United States","San Gabriel","91776"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United States","El Cajon","92020"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United States","Torrance","90505"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United States","San Carlos","94070"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-19 00:00:00","1120.4900","28.0123","France","Paris","75002"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-19 00:00:00","1120.4900","28.0123","United Kingdom","London","W1Y 3RA"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-19 00:00:00","539.9900","13.4998","United Kingdom","London","SW19 3RU"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-05-19 00:00:00","1214.8500","30.3713","Australia","Rhodes","2138"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-05-19 00:00:00","1214.8500","30.3713","Australia","North Sydney","2055"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","United Kingdom","London","E17 6JF"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-19 00:00:00","1700.9900","42.5248","France","Paris","75007"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-19 00:00:00","539.9900","13.4998","Australia","Gold Coast","4217"
"Road-250 Red, 58","Road Bikes","Bikes","2015-05-18 00:00:00","2443.3500","61.0838","France","Croix","59170"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-18 00:00:00","2319.9900","57.9998","Germany","Frankfurt am Main","60061"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-18 00:00:00","2319.9900","57.9998","Germany","Frankfurt","60323"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","France","Colomiers","31770"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","France","Roissy en Brie","77680"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","United States","Chula Vista","91910"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-18 00:00:00","2294.9900","57.3748","United States","Bellflower","90706"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-18 00:00:00","769.4900","19.2373","United States","Santa Cruz","95062"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-05-18 00:00:00","769.4900","19.2373","Canada","Royal Oak","V8X"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-18 00:00:00","2294.9900","57.3748","United States","National City","91950"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-18 00:00:00","2294.9900","57.3748","United States","San Gabriel","91776"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-18 00:00:00","2319.9900","57.9998","United States","Imperial Beach","91932"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-18 00:00:00","2319.9900","57.9998","United States","Berkeley","94704"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-05-18 00:00:00","1214.8500","30.3713","France","Paris","75003"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-18 00:00:00","2384.0700","59.6018","France","Colombes","92700"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","Australia","North Sydney","2055"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-05-18 00:00:00","769.4900","19.2373","Australia","Sydney","1002"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-18 00:00:00","2294.9900","57.3748","Australia","St. Leonards","2065"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-18 00:00:00","2384.0700","59.6018","United States","Beverly Hills","90210"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","Canada","Westminster","V3L 1E7"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","Canada","Port Hammond","V6B 3P7"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","United States","Bremerton","98312"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","United States","Portland","97205"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-18 00:00:00","1120.4900","28.0123","United Kingdom","Watford","WA3"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","Germany","Dresden","01071"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","France","Paris","75010"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-18 00:00:00","539.9900","13.4998","Germany","Stuttgart","70511"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-05-18 00:00:00","742.3500","18.5588","Australia","Cranbourne","3977"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-05-18 00:00:00","742.3500","18.5588","Australia","Caloundra","4551"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-18 00:00:00","1700.9900","42.5248","United Kingdom","Reading","RG7 5H7"
"Road-250 Black, 44","Road Bikes","Bikes","2015-05-17 00:00:00","2443.3500","61.0838","Australia","Gold Coast","4217"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-17 00:00:00","2319.9900","57.9998","Germany","M?nchen","80074"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-17 00:00:00","2294.9900","57.3748","France","Metz","57000"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-17 00:00:00","2294.9900","57.3748","France","Lieusaint","77127"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-17 00:00:00","2294.9900","57.3748","Germany","Braunschweig","38001"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-17 00:00:00","2294.9900","57.3748","Germany","M?nchen","80074"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-17 00:00:00","539.9900","13.4998","Germany","Paderborn","33041"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-17 00:00:00","2319.9900","57.9998","United States","Burbank","91502"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-17 00:00:00","2319.9900","57.9998","United States","Downey","90241"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-05-17 00:00:00","742.3500","18.5588","France","Dunkerque","59140"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-17 00:00:00","2384.0700","59.6018","Germany","Paderborn","33041"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","Australia","Wollongong","2500"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-17 00:00:00","1700.9900","42.5248","Australia","Findon","5023"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-17 00:00:00","1700.9900","42.5248","Australia","Springwood","2777"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-05-17 00:00:00","539.9900","13.4998","Australia","Matraville","2036"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-17 00:00:00","769.4900","19.2373","Australia","Geelong","3220"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-17 00:00:00","2294.9900","57.3748","Australia","Silverwater","2264"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-17 00:00:00","2319.9900","57.9998","Australia","Bendigo","3550"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-17 00:00:00","2384.0700","59.6018","Canada","Port Hammond","V6B 3P7"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-17 00:00:00","539.9900","13.4998","United States","Lebanon","97355"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-17 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","Canada","Burnaby","V3J 6Z3"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","Canada","Sooke","V0"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","United States","Berkeley","94704"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","United States","Downey","90241"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","United States","Edmonds","98020"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","United States","Yakima","98901"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-17 00:00:00","1120.4900","28.0123","France","Tremblay-en-France","93290"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-17 00:00:00","539.9900","13.4998","France","Verrieres Le Buisson","91370"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-17 00:00:00","2384.0700","59.6018","United Kingdom","Kirkby","KB9"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-05-17 00:00:00","742.3500","18.5588","Australia","Sunbury","3429"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-05-17 00:00:00","742.3500","18.5588","Australia","Coffs Harbour","2450"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-17 00:00:00","2384.0700","59.6018","Australia","Silverwater","2264"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","Germany","Bottrop","46236"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United Kingdom","Billericay","CM11"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Issaquah","98027"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Mill Valley","94941"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Salem","97301"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Bluffton","29910"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","769.4900","19.2373","United States","Port Orchard","98366"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-16 00:00:00","769.4900","19.2373","United States","Fremont","94536"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Marysville","98270"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-16 00:00:00","2319.9900","57.9998","United States","Bellingham","98225"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-16 00:00:00","2319.9900","57.9998","United States","Lincoln Acres","91950"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-16 00:00:00","2294.9900","57.3748","United States","Salem","97301"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-16 00:00:00","2319.9900","57.9998","United States","Tacoma","98403"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","France","Paris","75003"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","France","Chatou","78400"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","United Kingdom","Wokingham","RG41 1QW"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","United Kingdom","London","E17 6JF"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-16 00:00:00","1700.9900","42.5248","Australia","Seaford","3198"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-16 00:00:00","1700.9900","42.5248","Australia","Port Macquarie","2444"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","Australia","Sydney","1002"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","Australia","Rockhampton","4700"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-16 00:00:00","2319.9900","57.9998","Australia","Malabar","2036"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-16 00:00:00","2319.9900","57.9998","Australia","Bendigo","3550"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","United States","Lynnwood","98036"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","United States","Oakland","94611"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","Canada","Victoria","V8V"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","United States","Ballard","98107"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","United States","Beverly Hills","90210"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","United States","Berkeley","94704"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","United States","Colma","94014"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","United States","Seattle","98104"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","United States","San Diego","92102"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-16 00:00:00","1700.9900","42.5248","United States","Spring Valley","91977"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","Germany","Ingolstadt","85049"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","France","Lieusaint","77127"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-16 00:00:00","1120.4900","28.0123","Germany","Solingen","42651"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","France","Villeneuve-d'Ascq","59491"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","United Kingdom","Bracknell","RG12 8TB"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-16 00:00:00","539.9900","13.4998","Germany","Frankfurt am Main","60355"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","Australia","Matraville","2036"
"Touring-3000 Yellow, 54","Touring Bikes","Bikes","2015-05-16 00:00:00","742.3500","18.5588","Australia","Goulburn","2580"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","Australia","Coffs Harbour","2450"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-16 00:00:00","2384.0700","59.6018","Australia","Brisbane","4000"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-05-15 00:00:00","769.4900","19.2373","Germany","M?nchen","80074"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","United Kingdom","Oxford","OX14 4SE"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-15 00:00:00","2319.9900","57.9998","Germany","Saarbr?cken","66001"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","France","Paris","75017"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-05-15 00:00:00","564.9900","14.1248","United States","Portland","97205"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-15 00:00:00","2319.9900","57.9998","United States","Redmond","98052"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","United States","Beverly Hills","90210"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","United States","Yakima","98901"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-05-15 00:00:00","769.4900","19.2373","United States","Bellflower","90706"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","Canada","Royal Oak","V8X"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","United States","Chula Vista","91910"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-15 00:00:00","2319.9900","57.9998","United States","Kirkland","98033"
"Touring-3000 Yellow, 54","Touring Bikes","Bikes","2015-05-15 00:00:00","742.3500","18.5588","Germany","Ingolstadt","85049"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-15 00:00:00","2384.0700","59.6018","France","Dunkerque","59140"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","Australia","Goulburn","2580"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-15 00:00:00","1700.9900","42.5248","Australia","Seaford","3198"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","Australia","North Sydney","2055"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-15 00:00:00","769.4900","19.2373","Australia","Rockhampton","4700"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-15 00:00:00","2319.9900","57.9998","Australia","Lavender Bay","2060"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","Australia","Rockhampton","4700"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-15 00:00:00","2294.9900","57.3748","Australia","Geelong","3220"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-15 00:00:00","742.3500","18.5588","United States","San Diego","92102"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-05-15 00:00:00","1214.8500","30.3713","United States","Palo Alto","94303"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-15 00:00:00","2384.0700","59.6018","United States","West Covina","91791"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-15 00:00:00","2384.0700","59.6018","United States","Burbank","91502"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","United States","Concord","94519"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","United States","Marysville","98270"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","United States","Seattle","98104"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","United States","Edmonds","98020"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","United States","Walla Walla","99362"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-15 00:00:00","1700.9900","42.5248","United States","Burien","98168"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","United Kingdom","Oxford","OX1"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","France","Paris","75009"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","United Kingdom","Watford","WA3"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-15 00:00:00","1120.4900","28.0123","France","Les Ulis","91940"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","Germany","Ingolstadt","85049"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","Germany","Bottrop","46236"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-15 00:00:00","539.9900","13.4998","France","Paris","75007"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-05-15 00:00:00","742.3500","18.5588","Australia","Lavender Bay","2060"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-15 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-15 00:00:00","2384.0700","59.6018","Australia","Warrnambool","3280"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-14 00:00:00","1700.9900","42.5248","United Kingdom","London","C2H 7AU"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-14 00:00:00","1700.9900","42.5248","Germany","M?hlheim","63151"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-05-14 00:00:00","564.9900","14.1248","France","Lieusaint","77127"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-14 00:00:00","1700.9900","42.5248","Germany","Kassel","34117"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-05-14 00:00:00","539.9900","13.4998","United States","Los Angeles","90012"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-05-14 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-05-14 00:00:00","564.9900","14.1248","United States","La Jolla","92806"
"Road-250 Black, 58","Road Bikes","Bikes","2015-05-14 00:00:00","2443.3500","61.0838","Canada","Cliffside","V8Y 1L1"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-14 00:00:00","2294.9900","57.3748","Canada","Port Hammond","V6B 3P7"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-14 00:00:00","2294.9900","57.3748","United States","Daly City","94015"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-14 00:00:00","2319.9900","57.9998","Canada","Metchosin","V9"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-14 00:00:00","2294.9900","57.3748","Canada","Langford","V9"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-05-14 00:00:00","1214.8500","30.3713","United Kingdom","Berkshire","RG11 5TP"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-14 00:00:00","742.3500","18.5588","Germany","Darmstadt","64283"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-14 00:00:00","2384.0700","59.6018","France","Paris","75007"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-14 00:00:00","2384.0700","59.6018","United Kingdom","London","SE1 8HL"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-14 00:00:00","1120.4900","28.0123","Australia","Bendigo","3550"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-14 00:00:00","1120.4900","28.0123","Australia","Warrnambool","3280"
